season,director,writer,total_votes,n_lines,n_directions,n_words,n_speak_char,main_chars,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,Halsted_Sullivan_dummy_writer,Mindy_Kaling_dummy_writer,Daniel_Chun_dummy_writer,Jennifer_Celotta_dummy_writer,Lee_Eisenberg_dummy_writer,Michael_Schur_dummy_writer,Warren_Lieberstein_dummy_writer,Charlie_Grandy_dummy_writer,Owen_Ellickson_dummy_writer,B.J._Novak_dummy_writer,Brent_Forrester_dummy_writer,Steve_Hely_dummy_writer,Paul_Lieberstein_dummy_writer,Justin_Spitzer_dummy_writer,Allison_Silverman_dummy_writer,Gene_Stupnitsky_dummy_writer,Aaron_Shure_dummy_writer,Robert_Padnick_dummy_writer,Carrie_Kemper_dummy_writer,Greg_Daniels_dummy_writer,low_appearance_writer,David_Rogers_dummy_director,Jeffrey_Blitz_dummy_director,Charles_McDougall_dummy_director,Tucker_Gates_dummy_director,Jennifer_Celotta_dummy_director,Paul_Feig_dummy_director,Harold_Ramis_dummy_director,Troy_Miller_dummy_director,B.J._Novak_dummy_director,Brent_Forrester_dummy_director,John_Krasinski_dummy_director,Ken_Kwapis_dummy_director,Paul_Lieberstein_dummy_director,Rainn_Wilson_dummy_director,Steve_Carell_dummy_director,Randall_Einhorn_dummy_director,Ken_Whittingham_dummy_director,Matt_Sohn_dummy_director,Greg_Daniels_dummy_director,low_appearance_directors,multi_part
2,['Ken Kwapis'],['B.J. Novak'],2713,319,34,2766,16,"['Angela', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",0.0,17.0,0.0,65.0,0.0,0.0,0.0,51.0,4.0,5.0,4.0,69.0,4.0,22.0,6.0,40.0,5.0,0.0,0.0,0.0825242718446602,0.0,0.3155339805825243,0.0,0.0,0.0,0.2475728155339805,0.0194174757281553,0.0242718446601941,0.0194174757281553,0.3349514563106796,0.0194174757281553,0.1067961165048543,0.029126213592233,0.1941747572815534,0.0242718446601941,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,['Steve Carell'],['Jon Vitti'],2742,290,22,2902,20,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",17.0,1.0,10.0,31.0,0.0,47.0,0.0,24.0,3.0,18.0,3.0,72.0,7.0,32.0,3.0,9.0,1.0,0.0,0.0548387096774193,0.0032258064516129,0.032258064516129,0.1,0.0,0.1516129032258064,0.0,0.0774193548387096,0.0096774193548387,0.0580645161290322,0.0096774193548387,0.232258064516129,0.0225806451612903,0.1032258064516129,0.0096774193548387,0.0290322580645161,0.0032258064516129,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,['Jeffrey Blitz'],['Michael Schur'],2555,355,47,3556,19,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",2.0,11.0,43.0,18.0,0.0,0.0,30.0,41.0,14.0,8.0,0.0,106.0,4.0,16.0,4.0,9.0,4.0,17.0,0.0041666666666666,0.0229166666666666,0.0895833333333333,0.0375,0.0,0.0,0.0625,0.0854166666666666,0.0291666666666666,0.0166666666666666,0.0,0.2208333333333333,0.0083333333333333,0.0333333333333333,0.0083333333333333,0.01875,0.0083333333333333,0.0354166666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,['Brent Forrester'],['Brent Forrester'],1609,281,78,2846,18,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",15.0,6.0,9.0,43.0,7.0,0.0,0.0,51.0,8.0,8.0,3.0,85.0,1.0,3.0,18.0,3.0,11.0,2.0,0.0449101796407185,0.0179640718562874,0.0269461077844311,0.1287425149700598,0.0209580838323353,0.0,0.0,0.1526946107784431,0.0239520958083832,0.0239520958083832,0.0089820359281437,0.2544910179640718,0.0029940119760479,0.0089820359281437,0.0538922155688622,0.0089820359281437,0.0329341317365269,0.0059880239520958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,['David Rogers'],['Brent Forrester'],1829,353,41,3297,19,"['Andy', 'Creed', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Toby']",57.0,0.0,0.0,50.0,7.0,0.0,0.0,14.0,0.0,17.0,3.0,122.0,18.0,5.0,1.0,4.0,0.0,3.0,0.173780487804878,0.0,0.0,0.1524390243902439,0.0213414634146341,0.0,0.0,0.0426829268292682,0.0,0.0518292682926829,0.0091463414634146,0.3719512195121951,0.0548780487804878,0.0152439024390243,0.0030487804878048,0.0121951219512195,0.0,0.0091463414634146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,['Randall Einhorn'],['Amelie Gillette'],1581,313,90,3327,19,"['Andy', 'Angela', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",29.0,1.0,0.0,41.0,10.0,32.0,0.0,38.0,3.0,13.0,3.0,57.0,1.0,36.0,1.0,4.0,1.0,0.0,0.0944625407166123,0.003257328990228,0.0,0.1335504885993485,0.0325732899022801,0.1042345276872964,0.0,0.1237785016286645,0.009771986970684,0.0423452768729641,0.009771986970684,0.1856677524429967,0.003257328990228,0.1172638436482084,0.003257328990228,0.013029315960912,0.003257328990228,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,['Jason Reitman'],['B.J. Novak'],2388,208,37,2648,22,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",21.0,2.0,10.0,10.0,0.0,0.0,0.0,28.0,0.0,3.0,3.0,61.0,1.0,18.0,7.0,8.0,1.0,0.0,0.0406976744186046,0.003875968992248,0.0193798449612403,0.0193798449612403,0.0,0.0,0.0,0.0542635658914728,0.0,0.005813953488372,0.005813953488372,0.1182170542635659,0.001937984496124,0.0348837209302325,0.0135658914728682,0.0155038759689922,0.001937984496124,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,['Rainn Wilson'],['Charlie Grandy'],1642,261,32,2811,21,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",33.0,1.0,7.0,21.0,32.0,0.0,0.0,38.0,1.0,8.0,2.0,0.0,1.0,17.0,4.0,1.0,1.0,3.0,0.1392405063291139,0.0042194092827004,0.0295358649789029,0.0886075949367088,0.1350210970464135,0.0,0.0,0.160337552742616,0.0042194092827004,0.0337552742616033,0.0084388185654008,0.0,0.0042194092827004,0.0717299578059071,0.0168776371308016,0.0042194092827004,0.0042194092827004,0.0126582278481012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,['Victor Nelli Jr.'],['Paul Lieberstein'],2342,261,67,2758,21,"['Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",0.0,2.0,3.0,25.0,0.0,0.0,0.0,27.0,10.0,7.0,0.0,101.0,5.0,28.0,1.0,13.0,2.0,1.0,0.0,0.0074626865671641,0.0111940298507462,0.0932835820895522,0.0,0.0,0.0,0.1007462686567164,0.0373134328358208,0.0261194029850746,0.0,0.376865671641791,0.0186567164179104,0.1044776119402985,0.003731343283582,0.0485074626865671,0.0074626865671641,0.003731343283582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,['Julian Farino'],['Justin Spitzer'],2255,216,30,2218,16,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Jim', 'Kevin', 'Michael', 'Pam', 'Phyllis', 'Stanley', 'Toby']",3.0,4.0,6.0,22.0,0.0,0.0,12.0,25.0,0.0,5.0,0.0,70.0,0.0,33.0,2.0,0.0,4.0,7.0,0.0115830115830115,0.0154440154440154,0.0231660231660231,0.0849420849420849,0.0,0.0,0.0463320463320463,0.0965250965250965,0.0,0.0193050193050193,0.0,0.2702702702702703,0.0,0.1274131274131274,0.0077220077220077,0.0,0.0154440154440154,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,['Jeffrey Blitz'],['Nicki Schwartz-Wright'],2041,382,33,4333,20,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Stanley', 'Toby']",68.0,30.0,11.0,54.0,9.0,0.0,0.0,63.0,0.0,13.0,1.0,0.0,19.0,30.0,4.0,0.0,4.0,7.0,0.2615384615384615,0.1153846153846153,0.0423076923076923,0.2076923076923077,0.0346153846153846,0.0,0.0,0.2423076923076923,0.0,0.05,0.0038461538461538,0.0,0.073076923076923,0.1153846153846153,0.0153846153846153,0.0,0.0153846153846153,0.0269230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,['Mindy Kaling'],['Mindy Kaling'],2182,262,98,2882,25,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",4.0,1.0,3.0,13.0,12.0,0.0,0.0,23.0,0.0,6.0,6.0,83.0,6.0,15.0,2.0,6.0,3.0,2.0,0.0140845070422535,0.0035211267605633,0.0105633802816901,0.0457746478873239,0.0422535211267605,0.0,0.0,0.0809859154929577,0.0,0.0211267605633802,0.0211267605633802,0.2922535211267605,0.0211267605633802,0.0528169014084507,0.0070422535211267,0.0211267605633802,0.0105633802816901,0.0070422535211267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,['Ken Kwapis'],['B.J. Novak'],3566,203,20,2808,12,"['Angela', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Ryan', 'Stanley', 'Toby']",0.0,4.0,0.0,17.0,0.0,0.0,0.0,25.0,2.0,8.0,0.0,75.0,13.0,12.0,0.0,4.0,5.0,2.0,0.0,0.0197044334975369,0.0,0.083743842364532,0.0,0.0,0.0,0.1231527093596059,0.0098522167487684,0.0394088669950738,0.0,0.3694581280788177,0.064039408866995,0.0591133004926108,0.0,0.0197044334975369,0.0246305418719211,0.0098522167487684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,['Ken Whittingham'],['Paul Lieberstein'],2983,244,21,2769,13,"['Angela', 'Dwight', 'Jim', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Ryan', 'Stanley']",0.0,5.0,0.0,62.0,0.0,0.0,18.0,42.0,0.0,6.0,3.0,56.0,9.0,32.0,0.0,1.0,6.0,0.0,0.0,0.0204918032786885,0.0,0.2540983606557377,0.0,0.0,0.0737704918032786,0.1721311475409836,0.0,0.0245901639344262,0.0122950819672131,0.2295081967213114,0.0368852459016393,0.1311475409836065,0.0,0.0040983606557377,0.0245901639344262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,['Brent Forrester'],['Graham Wagner'],1438,322,42,2890,19,"['Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Stanley', 'Toby']",0.0,52.0,6.0,57.0,6.0,0.0,0.0,29.0,0.0,16.0,8.0,0.0,22.0,17.0,12.0,0.0,14.0,8.0,0.0,0.1037924151696606,0.0119760479041916,0.1137724550898203,0.0119760479041916,0.0,0.0,0.0578842315369261,0.0,0.0319361277445109,0.0159680638722554,0.0,0.0439121756487025,0.0339321357285429,0.0239520958083832,0.0,0.0279441117764471,0.0159680638722554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,['Tucker Gates'],"['Lee Eisenberg', 'Gene Stupnitsky']",1977,188,55,2256,20,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis']",13.0,4.0,6.0,10.0,0.0,0.0,0.0,19.0,1.0,7.0,1.0,45.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0460992907801418,0.0141843971631205,0.0212765957446808,0.0354609929078014,0.0,0.0,0.0,0.0673758865248227,0.0035460992907801,0.0248226950354609,0.0035460992907801,0.1595744680851064,0.0177304964539007,0.1170212765957446,0.0070921985815602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,['Jennifer Celotta'],['Charlie Grandy'],1884,268,43,2436,20,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Stanley']",7.0,8.0,8.0,31.0,0.0,36.0,0.0,21.0,0.0,5.0,0.0,75.0,5.0,5.0,23.0,0.0,1.0,0.0,0.0253623188405797,0.0289855072463768,0.0289855072463768,0.1123188405797101,0.0,0.1304347826086956,0.0,0.0760869565217391,0.0,0.0181159420289855,0.0,0.2717391304347826,0.0181159420289855,0.0181159420289855,0.0833333333333333,0.0,0.0036231884057971,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,['Matt Sohn'],['Charlie Grandy'],1634,265,62,2855,16,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Toby']",9.0,4.0,8.0,20.0,3.0,0.0,0.0,40.0,15.0,13.0,0.0,0.0,2.0,24.0,4.0,15.0,0.0,1.0,0.0255681818181818,0.0113636363636363,0.0227272727272727,0.0568181818181818,0.0085227272727272,0.0,0.0,0.1136363636363636,0.0426136363636363,0.0369318181818181,0.0,0.0,0.0056818181818181,0.0681818181818181,0.0113636363636363,0.0426136363636363,0.0,0.002840909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,['Charles McDougall'],['Robert Padnick'],1634,287,66,2780,15,"['Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Stanley', 'Toby']",0.0,11.0,17.0,59.0,24.0,0.0,0.0,58.0,0.0,13.0,5.0,0.0,7.0,32.0,10.0,0.0,5.0,11.0,0.0,0.0210727969348659,0.0325670498084291,0.1130268199233716,0.0459770114942528,0.0,0.0,0.1111111111111111,0.0,0.0249042145593869,0.0095785440613026,0.0,0.0134099616858237,0.0613026819923371,0.0191570881226053,0.0,0.0095785440613026,0.0210727969348659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,['Joss Whedon'],['Mindy Kaling'],2185,281,32,2914,13,"['Andy', 'Dwight', 'Jim', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Stanley', 'Toby']",8.0,0.0,0.0,38.0,0.0,0.0,0.0,69.0,0.0,2.0,0.0,82.0,10.0,18.0,2.0,0.0,10.0,7.0,0.014519056261343,0.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.1252268602540834,0.0,0.0036297640653357,0.0,0.1488203266787658,0.0181488203266787,0.0326678765880217,0.0036297640653357,0.0,0.0181488203266787,0.0127041742286751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,['Jeffrey Blitz'],['Ryan Koh'],1990,220,39,2786,18,"['Andy', 'Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",12.0,2.0,0.0,14.0,0.0,51.0,0.0,27.0,3.0,5.0,13.0,58.0,5.0,9.0,3.0,3.0,3.0,0.0,0.0388349514563106,0.0064724919093851,0.0,0.0453074433656957,0.0,0.1650485436893204,0.0,0.087378640776699,0.0097087378640776,0.0161812297734627,0.0420711974110032,0.1877022653721682,0.0161812297734627,0.029126213592233,0.0097087378640776,0.0097087378640776,0.0097087378640776,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,['Randall Einhorn'],['Aaron Shure'],1571,326,46,3304,21,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",41.0,17.0,4.0,36.0,11.0,0.0,0.0,21.0,5.0,6.0,3.0,82.0,3.0,30.0,8.0,11.0,2.0,5.0,0.1469534050179211,0.060931899641577,0.014336917562724,0.1290322580645161,0.039426523297491,0.0,0.0,0.075268817204301,0.017921146953405,0.021505376344086,0.010752688172043,0.2939068100358423,0.010752688172043,0.1075268817204301,0.028673835125448,0.039426523297491,0.007168458781362,0.017921146953405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,['Randall Einhorn'],['Jonathan Huges'],1642,279,52,2947,25,"['Andy', 'Angela', 'Creed', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",24.0,3.0,0.0,29.0,20.0,0.0,0.0,40.0,3.0,3.0,4.0,52.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0898876404494382,0.0112359550561797,0.0,0.1086142322097378,0.0749063670411985,0.0,0.0,0.149812734082397,0.0112359550561797,0.0112359550561797,0.0149812734082397,0.1947565543071161,0.0149812734082397,0.0037453183520599,0.0037453183520599,0.0112359550561797,0.0037453183520599,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,['Claire Scanlon'],['Owen Ellickson'],1515,292,45,2878,25,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Stanley', 'Toby']",50.0,6.0,6.0,39.0,24.0,0.0,0.0,35.0,0.0,2.0,5.0,0.0,3.0,32.0,0.0,0.0,2.0,5.0,0.1831501831501831,0.0219780219780219,0.0219780219780219,0.1428571428571428,0.0879120879120879,0.0,0.0,0.1282051282051282,0.0,0.0073260073260073,0.0183150183150183,0.0,0.0109890109890109,0.1172161172161172,0.0,0.0,0.0073260073260073,0.0183150183150183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,['Matt Sohn'],['Dan Sterling'],1484,273,59,2965,24,"['Andy', 'Angela', 'Creed', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Stanley', 'Toby']",31.0,4.0,0.0,61.0,10.0,0.0,0.0,15.0,0.0,5.0,2.0,0.0,7.0,9.0,5.0,0.0,21.0,15.0,0.1156716417910447,0.0149253731343283,0.0,0.2276119402985074,0.0373134328358208,0.0,0.0,0.0559701492537313,0.0,0.0186567164179104,0.0074626865671641,0.0,0.0261194029850746,0.0335820895522388,0.0186567164179104,0.0,0.0783582089552238,0.0559701492537313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,['Greg Daniels'],"['Michael Schur', 'Lee Eisenberg', 'Gene Stupnitsky']",2316,264,18,2813,20,"['Andy', 'Angela', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",29.0,17.0,0.0,33.0,0.0,0.0,1.0,39.0,2.0,7.0,0.0,48.0,0.0,26.0,10.0,8.0,8.0,0.0,0.1228813559322034,0.0720338983050847,0.0,0.1398305084745762,0.0,0.0,0.0042372881355932,0.1652542372881356,0.0084745762711864,0.0296610169491525,0.0,0.2033898305084746,0.0,0.1101694915254237,0.0423728813559322,0.0338983050847457,0.0338983050847457,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,['Jeffrey Blitz'],['Daniel Chun'],1897,240,32,2860,21,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",16.0,3.0,5.0,21.0,7.0,0.0,0.0,22.0,5.0,5.0,3.0,58.0,8.0,25.0,7.0,3.0,5.0,3.0,0.0666666666666666,0.0125,0.0208333333333333,0.0875,0.0291666666666666,0.0,0.0,0.0916666666666666,0.0208333333333333,0.0208333333333333,0.0125,0.2416666666666666,0.0333333333333333,0.1041666666666666,0.0291666666666666,0.0125,0.0208333333333333,0.0125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,['Daniel Chun'],"['Warren Lieberstein', 'Halsted Sullivan']",1393,288,38,2865,20,"['Andy', 'Angela', 'Creed', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Oscar', 'Pam', 'Phyllis', 'Stanley', 'Toby']",28.0,3.0,0.0,56.0,8.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,1.0,7.0,0.0825958702064896,0.0088495575221238,0.0,0.1651917404129793,0.023598820058997,0.0,0.0,0.1415929203539823,0.0,0.0029498525073746,0.0,0.0,0.0029498525073746,0.0678466076696165,0.0029498525073746,0.0,0.0029498525073746,0.0206489675516224,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,['Troy Miller'],['Justin Spitzer'],1840,257,54,2795,21,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",26.0,11.0,5.0,73.0,13.0,0.0,0.0,28.0,6.0,20.0,1.0,0.0,4.0,11.0,5.0,2.0,2.0,6.0,0.134020618556701,0.056701030927835,0.0257731958762886,0.3762886597938144,0.0670103092783505,0.0,0.0,0.1443298969072164,0.0309278350515463,0.1030927835051546,0.0051546391752577,0.0,0.0206185567010309,0.056701030927835,0.0257731958762886,0.0103092783505154,0.0103092783505154,0.0309278350515463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,['Dennie Gordon'],"['Lee Eisenberg', 'Gene Stupnitsky']",2363,262,21,2494,16,"['Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Ryan', 'Stanley', 'Toby']",0.0,5.0,0.0,38.0,0.0,0.0,0.0,50.0,5.0,8.0,0.0,92.0,9.0,27.0,0.0,7.0,3.0,3.0,0.0,0.0185873605947955,0.0,0.1412639405204461,0.0,0.0,0.0,0.1858736059479553,0.0185873605947955,0.0297397769516728,0.0,0.3420074349442379,0.0334572490706319,0.1003717472118959,0.0,0.0260223048327137,0.0111524163568773,0.0111524163568773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,['Randall Einhorn'],"['Brent Forrester', 'Justin Spitzer']",2087,255,26,2816,15,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",23.0,3.0,13.0,32.0,0.0,0.0,0.0,23.0,1.0,8.0,0.0,87.0,2.0,16.0,7.0,6.0,23.0,10.0,0.0942622950819672,0.0122950819672131,0.0532786885245901,0.1311475409836065,0.0,0.0,0.0,0.0942622950819672,0.0040983606557377,0.0327868852459016,0.0,0.3565573770491803,0.0081967213114754,0.0655737704918032,0.0286885245901639,0.0245901639344262,0.0942622950819672,0.040983606557377,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
