,n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,n_lines n_directions,n_lines n_words,n_lines n_speak_char,n_lines andy,n_lines angela,n_lines creed,n_lines darryl,n_lines david,n_lines dwight,n_lines erin,n_lines gabe,n_lines holly,n_lines jan,n_lines jim,n_lines karen,n_lines kelly,n_lines kevin,n_lines meredith,n_lines michael,n_lines nellie,n_lines oscar,n_lines pam,n_lines phyllis,n_directions n_words,n_directions n_speak_char,n_directions andy,n_directions angela,n_directions creed,n_directions darryl,n_directions david,n_directions dwight,n_directions erin,n_directions gabe,n_directions holly,n_directions jan,n_directions jim,n_directions karen,n_directions kelly,n_directions kevin,n_directions meredith,n_directions michael,n_directions nellie,n_directions oscar,n_directions pam,n_directions phyllis,n_words n_speak_char,n_words andy,n_words angela,n_words creed,n_words darryl,n_words david,n_words dwight,n_words erin,n_words gabe,n_words holly,n_words jan,n_words jim,n_words karen,n_words kelly,n_words kevin,n_words meredith,n_words michael,n_words nellie,n_words oscar,n_words pam,n_words phyllis,n_speak_char andy,n_speak_char angela,n_speak_char creed,n_speak_char darryl,n_speak_char david,n_speak_char dwight,n_speak_char erin,n_speak_char gabe,n_speak_char holly,n_speak_char jan,n_speak_char jim,n_speak_char karen,n_speak_char kelly,n_speak_char kevin,n_speak_char meredith,n_speak_char michael,n_speak_char nellie,n_speak_char oscar,n_speak_char pam,n_speak_char phyllis,andy angela,andy creed,andy darryl,andy david,andy dwight,andy erin,andy gabe,andy holly,andy jan,andy jim,andy karen,andy kelly,andy kevin,andy meredith,andy michael,andy nellie,andy oscar,andy pam,andy phyllis,angela creed,angela darryl,angela david,angela dwight,angela erin,angela gabe,angela holly,angela jan,angela jim,angela karen,angela kelly,angela kevin,angela meredith,angela michael,angela nellie,angela oscar,angela pam,angela phyllis,creed darryl,creed david,creed dwight,creed erin,creed gabe,creed holly,creed jan,creed jim,creed karen,creed kelly,creed kevin,creed meredith,creed michael,creed nellie,creed oscar,creed pam,creed phyllis,darryl david,darryl dwight,darryl erin,darryl gabe,darryl holly,darryl jan,darryl jim,darryl karen,darryl kelly,darryl kevin,darryl meredith,darryl michael,darryl nellie,darryl oscar,darryl pam,darryl phyllis,david dwight,david erin,david gabe,david holly,david jan,david jim,david karen,david kelly,david kevin,david meredith,david michael,david nellie,david oscar,david pam,david phyllis,dwight erin,dwight gabe,dwight holly,dwight jan,dwight jim,dwight karen,dwight kelly,dwight kevin,dwight meredith,dwight michael,dwight nellie,dwight oscar,dwight pam,dwight phyllis,erin gabe,erin holly,erin jan,erin jim,erin karen,erin kelly,erin kevin,erin meredith,erin michael,erin nellie,erin oscar,erin pam,erin phyllis,gabe holly,gabe jan,gabe jim,gabe karen,gabe kelly,gabe kevin,gabe meredith,gabe michael,gabe nellie,gabe oscar,gabe pam,gabe phyllis,holly jan,holly jim,holly karen,holly kelly,holly kevin,holly meredith,holly michael,holly nellie,holly oscar,holly pam,holly phyllis,jan jim,jan karen,jan kelly,jan kevin,jan meredith,jan michael,jan nellie,jan oscar,jan pam,jan phyllis,jim karen,jim kelly,jim kevin,jim meredith,jim michael,jim nellie,jim oscar,jim pam,jim phyllis,karen kelly,karen kevin,karen meredith,karen michael,karen nellie,karen oscar,karen pam,karen phyllis,kelly kevin,kelly meredith,kelly michael,kelly nellie,kelly oscar,kelly pam,kelly phyllis,kevin meredith,kevin michael,kevin nellie,kevin oscar,kevin pam,kevin phyllis,meredith michael,meredith nellie,meredith oscar,meredith pam,meredith phyllis,michael nellie,michael oscar,michael pam,michael phyllis,nellie oscar,nellie pam,nellie phyllis,oscar pam,oscar phyllis,pam phyllis
30,82.0,38.0,69.0,18.0,8.0,0.0,2.0,0.0,10.0,0.0,0.0,2.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3116.0,5658.0,1476.0,656.0,0.0,164.0,0.0,820.0,0.0,0.0,164.0,0.0,574.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,2622.0,684.0,304.0,0.0,76.0,0.0,380.0,0.0,0.0,76.0,0.0,266.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,1242.0,552.0,0.0,138.0,0.0,690.0,0.0,0.0,138.0,0.0,483.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.0,144.0,0.0,36.0,0.0,180.0,0.0,0.0,36.0,0.0,126.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,16.0,0.0,80.0,0.0,0.0,16.0,0.0,56.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,56.0,26.0,18.0,23.0,27.0,9.0,9.0,42.0,7.0,3.0,0.0,12.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,1456.0,1008.0,1288.0,1512.0,504.0,504.0,2352.0,392.0,168.0,0.0,672.0,728.0,0.0,0.0,56.0,0.0,0.0,0.0,1008.0,0.0,224.0,0.0,0.0,468.0,598.0,702.0,234.0,234.0,1092.0,182.0,78.0,0.0,312.0,338.0,0.0,0.0,26.0,0.0,0.0,0.0,468.0,0.0,104.0,0.0,0.0,414.0,486.0,162.0,162.0,756.0,126.0,54.0,0.0,216.0,234.0,0.0,0.0,18.0,0.0,0.0,0.0,324.0,0.0,72.0,0.0,0.0,621.0,207.0,207.0,966.0,161.0,69.0,0.0,276.0,299.0,0.0,0.0,23.0,0.0,0.0,0.0,414.0,0.0,92.0,0.0,0.0,243.0,243.0,1134.0,189.0,81.0,0.0,324.0,351.0,0.0,0.0,27.0,0.0,0.0,0.0,486.0,0.0,108.0,0.0,0.0,81.0,378.0,63.0,27.0,0.0,108.0,117.0,0.0,0.0,9.0,0.0,0.0,0.0,162.0,0.0,36.0,0.0,0.0,378.0,63.0,27.0,0.0,108.0,117.0,0.0,0.0,9.0,0.0,0.0,0.0,162.0,0.0,36.0,0.0,0.0,294.0,126.0,0.0,504.0,546.0,0.0,0.0,42.0,0.0,0.0,0.0,756.0,0.0,168.0,0.0,0.0,21.0,0.0,84.0,91.0,0.0,0.0,7.0,0.0,0.0,0.0,126.0,0.0,28.0,0.0,0.0,0.0,36.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,12.0,0.0,0.0,0.0,216.0,0.0,48.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,234.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,87.0,42.0,28.0,17.0,0.0,9.0,11.0,0.0,8.0,15.0,11.0,5.0,8.0,3.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3654.0,2436.0,1479.0,0.0,783.0,957.0,0.0,696.0,1305.0,957.0,435.0,696.0,261.0,0.0,435.0,870.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,1176.0,714.0,0.0,378.0,462.0,0.0,336.0,630.0,462.0,210.0,336.0,126.0,0.0,210.0,420.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,476.0,0.0,252.0,308.0,0.0,224.0,420.0,308.0,140.0,224.0,84.0,0.0,140.0,280.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,153.0,187.0,0.0,136.0,255.0,187.0,85.0,136.0,51.0,0.0,85.0,170.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,72.0,135.0,99.0,45.0,72.0,27.0,0.0,45.0,90.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,88.0,165.0,121.0,55.0,88.0,33.0,0.0,55.0,110.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,88.0,40.0,64.0,24.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,165.0,75.0,120.0,45.0,0.0,75.0,150.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,55.0,88.0,33.0,0.0,55.0,110.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,40.0,15.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,24.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,41.0,18.0,23.0,0.0,13.0,19.0,11.0,19.0,0.0,19.0,6.0,0.0,0.0,0.0,4.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,943.0,0.0,533.0,779.0,451.0,779.0,0.0,779.0,246.0,0.0,0.0,0.0,164.0,246.0,0.0,369.0,0.0,0.0,123.0,0.0,0.0,414.0,0.0,234.0,342.0,198.0,342.0,0.0,342.0,108.0,0.0,0.0,0.0,72.0,108.0,0.0,162.0,0.0,0.0,54.0,0.0,0.0,0.0,299.0,437.0,253.0,437.0,0.0,437.0,138.0,0.0,0.0,0.0,92.0,138.0,0.0,207.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,143.0,247.0,0.0,247.0,78.0,0.0,0.0,0.0,52.0,78.0,0.0,117.0,0.0,0.0,39.0,0.0,0.0,209.0,361.0,0.0,361.0,114.0,0.0,0.0,0.0,76.0,114.0,0.0,171.0,0.0,0.0,57.0,0.0,0.0,209.0,0.0,209.0,66.0,0.0,0.0,0.0,44.0,66.0,0.0,99.0,0.0,0.0,33.0,0.0,0.0,0.0,361.0,114.0,0.0,0.0,0.0,76.0,114.0,0.0,171.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,76.0,114.0,0.0,171.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,54.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,36.0,0.0,0.0,12.0,0.0,0.0,0.0,54.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,61.0,10.0,28.0,18.0,21.0,2.0,3.0,0.0,1.0,8.0,10.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,610.0,1708.0,1098.0,1281.0,122.0,183.0,0.0,61.0,488.0,610.0,427.0,0.0,0.0,0.0,61.0,183.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,280.0,180.0,210.0,20.0,30.0,0.0,10.0,80.0,100.0,70.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,504.0,588.0,56.0,84.0,0.0,28.0,224.0,280.0,196.0,0.0,0.0,0.0,28.0,84.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,378.0,36.0,54.0,0.0,18.0,144.0,180.0,126.0,0.0,0.0,0.0,18.0,54.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,42.0,63.0,0.0,21.0,168.0,210.0,147.0,0.0,0.0,0.0,21.0,63.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,6.0,0.0,2.0,16.0,20.0,14.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,24.0,30.0,21.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,80.0,56.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,70.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,86.0,29.0,91.0,18.0,3.0,5.0,14.0,3.0,12.0,5.0,0.0,13.0,4.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2494.0,7826.0,1548.0,258.0,430.0,1204.0,258.0,1032.0,430.0,0.0,1118.0,344.0,0.0,0.0,258.0,774.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,2639.0,522.0,87.0,145.0,406.0,87.0,348.0,145.0,0.0,377.0,116.0,0.0,0.0,87.0,261.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,1638.0,273.0,455.0,1274.0,273.0,1092.0,455.0,0.0,1183.0,364.0,0.0,0.0,273.0,819.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,54.0,90.0,252.0,54.0,216.0,90.0,0.0,234.0,72.0,0.0,0.0,54.0,162.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,15.0,42.0,9.0,36.0,15.0,0.0,39.0,12.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,70.0,15.0,60.0,25.0,0.0,65.0,20.0,0.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,42.0,168.0,70.0,0.0,182.0,56.0,0.0,0.0,42.0,126.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,36.0,15.0,0.0,39.0,12.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,60.0,0.0,156.0,48.0,0.0,0.0,36.0,108.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,65.0,20.0,0.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,39.0,117.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,103.0,42.0,26.0,30.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4326.0,2678.0,3090.0,0.0,515.0,412.0,0.0,103.0,103.0,0.0,103.0,206.0,103.0,5356.0,412.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,1092.0,1260.0,0.0,210.0,168.0,0.0,42.0,42.0,0.0,42.0,84.0,42.0,2184.0,168.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,780.0,0.0,130.0,104.0,0.0,26.0,26.0,0.0,26.0,52.0,26.0,1352.0,104.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,150.0,120.0,0.0,30.0,30.0,0.0,30.0,60.0,30.0,1560.0,120.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,5.0,0.0,5.0,10.0,5.0,260.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,8.0,4.0,208.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,104.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,90.0,73.0,14.0,5.0,5.0,3.0,14.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,6570.0,1260.0,450.0,450.0,270.0,1260.0,0.0,270.0,0.0,0.0,360.0,180.0,0.0,0.0,450.0,180.0,0.0,0.0,0.0,0.0,90.0,810.0,0.0,1022.0,365.0,365.0,219.0,1022.0,0.0,219.0,0.0,0.0,292.0,146.0,0.0,0.0,365.0,146.0,0.0,0.0,0.0,0.0,73.0,657.0,0.0,70.0,70.0,42.0,196.0,0.0,42.0,0.0,0.0,56.0,28.0,0.0,0.0,70.0,28.0,0.0,0.0,0.0,0.0,14.0,126.0,0.0,25.0,15.0,70.0,0.0,15.0,0.0,0.0,20.0,10.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,15.0,70.0,0.0,15.0,0.0,0.0,20.0,10.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,42.0,0.0,9.0,0.0,0.0,12.0,6.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,42.0,0.0,0.0,56.0,28.0,0.0,0.0,70.0,28.0,0.0,0.0,0.0,0.0,14.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
38,101.0,25.0,27.0,28.0,0.0,2.0,7.0,0.0,5.0,13.0,3.0,1.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2525.0,2727.0,2828.0,0.0,202.0,707.0,0.0,505.0,1313.0,303.0,101.0,1010.0,101.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,909.0,0.0,0.0,675.0,700.0,0.0,50.0,175.0,0.0,125.0,325.0,75.0,25.0,250.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,756.0,0.0,54.0,189.0,0.0,135.0,351.0,81.0,27.0,270.0,27.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,56.0,196.0,0.0,140.0,364.0,84.0,28.0,280.0,28.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,26.0,6.0,2.0,20.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,91.0,21.0,7.0,70.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,5.0,50.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,39.0,13.0,130.0,13.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,3.0,30.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,100.0,11.0,16.0,27.0,0.0,2.0,6.0,0.0,0.0,1.0,9.0,6.0,0.0,26.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1600.0,2700.0,0.0,200.0,600.0,0.0,0.0,100.0,900.0,600.0,0.0,2600.0,1100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,297.0,0.0,22.0,66.0,0.0,0.0,11.0,99.0,66.0,0.0,286.0,121.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,32.0,96.0,0.0,0.0,16.0,144.0,96.0,0.0,416.0,176.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,162.0,0.0,0.0,27.0,243.0,162.0,0.0,702.0,297.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,18.0,12.0,0.0,52.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.0,36.0,0.0,156.0,66.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,26.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,234.0,99.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,66.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
